Date,Open,High,Low,Close,Adj Close,Volume
13/10/2017,3.67,3.7,3.67,3.7,3.257164,23266000
16/10/2017,3.7,3.73,3.69,3.72,3.27477,19625000
17/10/2017,3.73,3.77,3.73,3.74,3.292377,22815300
19/10/2017,3.77,3.78,3.74,3.76,3.309983,25029400
20/10/2017,3.77,3.77,3.75,3.76,3.309983,12420700
23/10/2017,3.76,3.78,3.73,3.74,3.292377,15421400
24/10/2017,3.74,3.75,3.73,3.74,3.292377,16217100
25/10/2017,3.74,3.75,3.72,3.73,3.283573,12386600
26/10/2017,3.72,3.76,3.72,3.76,3.309983,13446400
27/10/2017,3.78,3.8,3.77,3.79,3.336392,20666800
30/10/2017,3.8,3.8,3.77,3.78,3.327589,9405800
31/10/2017,3.76,3.78,3.74,3.75,3.30118,24160400
1/11/2017,3.75,3.77,3.73,3.75,3.30118,32211233
2/11/2017,3.75,3.77,3.73,3.75,3.30118,15045000
3/11/2017,3.75,3.77,3.74,3.77,3.318786,6567800
6/11/2017,3.76,3.79,3.75,3.79,3.336392,18873700
7/11/2017,3.78,3.8,3.77,3.78,3.327589,12883300
8/11/2017,3.76,3.78,3.76,3.78,3.327589,15989000
9/11/2017,3.76,3.77,3.71,3.76,3.309983,29539500
10/11/2017,3.75,3.79,3.75,3.78,3.327589,25362300
13/11/2017,3.77,3.78,3.73,3.74,3.292377,23086900
14/11/2017,3.74,3.74,3.68,3.7,3.257164,37060100
15/11/2017,3.7,3.71,3.68,3.69,3.248361,23441000
16/11/2017,3.7,3.7,3.65,3.66,3.221952,40729500
17/11/2017,3.67,3.68,3.66,3.68,3.239558,22853500
20/11/2017,3.68,3.69,3.67,3.67,3.230755,21399200
21/11/2017,3.68,3.69,3.67,3.69,3.248361,22282300
22/11/2017,3.69,3.7,3.68,3.7,3.257164,18102200
23/11/2017,3.7,3.7,3.69,3.7,3.257164,11330100
24/11/2017,3.7,3.7,3.69,3.69,3.248361,13861200
27/11/2017,3.69,3.69,3.66,3.69,3.248361,27557300
28/11/2017,3.68,3.74,3.67,3.73,3.283573,24656100
29/11/2017,3.74,3.74,3.72,3.74,3.292377,13427500
30/11/2017,3.72,3.75,3.72,3.73,3.283573,37893000
1/12/2017,3.73,3.76,3.73,3.74,3.292377,20297445
4/12/2017,3.74,3.76,3.74,3.75,3.30118,8354200
5/12/2017,3.76,3.78,3.74,3.75,3.30118,19304900
6/12/2017,3.78,3.8,3.76,3.78,3.327589,19248600
7/12/2017,3.8,3.8,3.78,3.8,3.345196,13906300
8/12/2017,3.79,3.8,3.78,3.78,3.327589,10539800
11/12/2017,3.78,3.79,3.75,3.77,3.318786,23213200
12/12/2017,3.78,3.79,3.76,3.79,3.336392,14552600
13/12/2017,3.79,3.79,3.77,3.79,3.336392,15355300
14/12/2017,3.79,3.79,3.77,3.77,3.318786,18580700
15/12/2017,3.76,3.77,3.75,3.75,3.30118,18423900
18/12/2017,3.66,3.66,3.62,3.64,3.263524,30013600
19/12/2017,3.63,3.63,3.6,3.61,3.236627,25624300
20/12/2017,3.6,3.6,3.57,3.58,3.209729,47026200
21/12/2017,3.57,3.58,3.57,3.57,3.200764,20638600
22/12/2017,3.58,3.6,3.57,3.59,3.218695,16977300
26/12/2017,3.6,3.61,3.59,3.6,3.227661,19787200
27/12/2017,3.6,3.61,3.58,3.59,3.218695,10592900
28/12/2017,3.6,3.61,3.59,3.6,3.227661,9229700
29/12/2017,3.58,3.59,3.56,3.57,3.200764,34059300
2/1/2018,3.58,3.61,3.57,3.6,3.227661,19718200
3/1/2018,3.6,3.61,3.59,3.59,3.218695,15371400
4/1/2018,3.61,3.61,3.59,3.61,3.236627,29020100
5/1/2018,3.61,3.62,3.6,3.6,3.227661,25692943
8/1/2018,3.62,3.63,3.61,3.63,3.254558,11292000
9/1/2018,3.63,3.65,3.62,3.63,3.254558,21320100
10/1/2018,3.63,3.63,3.6,3.62,3.245592,16108800
11/1/2018,3.62,3.63,3.61,3.61,3.236627,12114800
12/1/2018,3.62,3.63,3.59,3.6,3.227661,27801600
15/1/2018,3.61,3.61,3.59,3.6,3.227661,18555600
16/1/2018,3.6,3.61,3.59,3.61,3.236627,17371900
17/1/2018,3.61,3.62,3.59,3.59,3.218695,21272500
18/1/2018,3.6,3.61,3.59,3.59,3.218695,15976450
19/1/2018,3.59,3.61,3.58,3.6,3.227661,13074700
22/1/2018,3.62,3.62,3.6,3.62,3.245592,15992700
23/1/2018,3.62,3.63,3.59,3.61,3.236627,21445500
24/1/2018,3.61,3.65,3.6,3.64,3.263524,21958300
25/1/2018,3.65,3.65,3.6,3.62,3.245592,22388200
26/1/2018,3.62,3.63,3.6,3.6,3.227661,18254900
29/1/2018,3.61,3.62,3.6,3.61,3.236627,19268300
30/1/2018,3.6,3.61,3.57,3.57,3.200764,29502800
31/1/2018,3.57,3.57,3.54,3.54,3.173867,49091700
1/2/2018,3.54,3.55,3.51,3.52,3.155935,48869000
2/2/2018,3.51,3.52,3.48,3.49,3.129038,51301000
5/2/2018,3.47,3.49,3.44,3.48,3.120072,31636900
6/2/2018,3.43,3.45,3.41,3.42,3.066278,42556300
7/2/2018,3.45,3.49,3.44,3.44,3.084209,50857100
8/2/2018,3.44,3.45,3.37,3.4,3.048347,55152200
9/2/2018,3.37,3.39,3.36,3.38,3.030415,42212700
12/2/2018,3.38,3.38,3.36,3.36,3.012484,27666700
13/2/2018,3.37,3.39,3.33,3.33,2.985586,33055900
14/2/2018,3.35,3.36,3.33,3.35,3.003518,25777000
15/2/2018,3.35,3.36,3.32,3.33,2.985586,16810000
19/2/2018,3.35,3.43,3.34,3.43,3.075243,26767250
20/2/2018,3.41,3.42,3.37,3.38,3.030415,20280200
21/2/2018,3.37,3.4,3.37,3.37,3.021449,24610300
22/2/2018,3.36,3.36,3.33,3.35,3.003518,20664800
23/2/2018,3.36,3.41,3.35,3.38,3.030415,20874500
26/2/2018,3.4,3.43,3.38,3.41,3.057312,18609300
27/2/2018,3.42,3.43,3.37,3.37,3.021449,31012100
28/2/2018,3.39,3.41,3.37,3.38,3.030415,39103000
1/3/2018,3.36,3.37,3.33,3.36,3.012484,25629600
2/3/2018,3.37,3.37,3.33,3.35,3.003518,17740000
5/3/2018,3.36,3.37,3.3,3.31,2.967655,25291300
6/3/2018,3.33,3.35,3.32,3.34,2.994552,21674300
7/3/2018,3.33,3.36,3.32,3.33,2.985586,18298100
8/3/2018,3.33,3.37,3.32,3.35,3.003518,16945800
9/3/2018,3.36,3.38,3.34,3.36,3.012484,21620715
12/3/2018,3.37,3.4,3.37,3.39,3.039381,19568200
13/3/2018,3.39,3.42,3.38,3.41,3.057312,29825000
14/3/2018,3.4,3.41,3.39,3.4,3.048347,16013600
15/3/2018,3.4,3.43,3.39,3.42,3.066278,20378500
16/3/2018,3.42,3.49,3.42,3.49,3.129038,49809300
19/3/2018,3.49,3.5,3.46,3.48,3.120072,23891000
20/3/2018,3.47,3.49,3.45,3.48,3.120072,18057200
21/3/2018,3.48,3.48,3.46,3.47,3.111106,14665400
22/3/2018,3.48,3.49,3.44,3.45,3.093175,18968600
23/3/2018,3.45,3.45,3.36,3.39,3.039381,91162900
26/3/2018,3.38,3.39,3.34,3.36,3.012484,32918100
27/3/2018,3.38,3.39,3.36,3.39,3.039381,19218000
28/3/2018,3.37,3.38,3.34,3.34,2.994552,27713300
29/3/2018,3.36,3.39,3.35,3.37,3.021449,42782200
2/4/2018,3.38,3.41,3.37,3.39,3.039381,15700100
3/4/2018,3.37,3.39,3.36,3.38,3.030415,15592500
4/4/2018,3.39,3.39,3.33,3.33,2.985586,22229100
5/4/2018,3.37,3.4,3.34,3.38,3.030415,19467000
6/4/2018,3.38,3.44,3.37,3.42,3.066278,28629300
9/4/2018,3.39,3.41,3.39,3.4,3.048347,20144200
10/4/2018,3.38,3.4,3.36,3.38,3.030415,14837400
11/4/2018,3.39,3.41,3.38,3.4,3.048347,20386100
12/4/2018,3.39,3.39,3.34,3.35,3.003518,27466200
13/4/2018,3.36,3.37,3.33,3.37,3.021449,40016600
16/4/2018,3.37,3.37,3.34,3.36,3.012484,10941000
17/4/2018,3.37,3.38,3.35,3.37,3.021449,16711700
18/4/2018,3.38,3.42,3.37,3.41,3.057312,27281400
19/4/2018,3.41,3.44,3.4,3.43,3.075243,23411800
20/4/2018,3.42,3.43,3.4,3.41,3.057312,15106200
23/4/2018,3.41,3.43,3.4,3.42,3.066278,13395900
24/4/2018,3.42,3.43,3.4,3.43,3.075243,9216800
25/4/2018,3.4,3.41,3.38,3.4,3.048347,32287300
26/4/2018,3.43,3.45,3.42,3.44,3.084209,21709700
27/4/2018,3.49,3.49,3.46,3.49,3.129038,19294100
30/4/2018,3.49,3.53,3.48,3.52,3.155935,26060100
2/5/2018,3.51,3.54,3.49,3.5,3.138004,25753800
3/5/2018,3.48,3.53,3.48,3.52,3.155935,13467900
4/5/2018,3.52,3.53,3.49,3.5,3.138004,17263925
7/5/2018,3.51,3.51,3.49,3.5,3.138004,7979900
8/5/2018,3.5,3.53,3.5,3.52,3.155935,15087400
9/5/2018,3.53,3.54,3.51,3.54,3.173867,14065700
10/5/2018,3.54,3.58,3.52,3.52,3.155935,25537100
11/5/2018,3.55,3.55,3.52,3.55,3.182832,15030500
14/5/2018,3.53,3.54,3.49,3.52,3.155935,21327400
15/5/2018,3.51,3.51,3.42,3.43,3.075243,29502600
16/5/2018,3.42,3.46,3.41,3.42,3.066278,17127700
17/5/2018,3.42,3.46,3.39,3.44,3.084209,19128600
18/5/2018,3.44,3.44,3.41,3.41,3.057312,16447300
21/5/2018,3.41,3.44,3.41,3.41,3.057312,15742000
22/5/2018,3.4,3.4,3.39,3.4,3.048347,16403000
23/5/2018,3.4,3.4,3.33,3.34,2.994552,47810000
24/5/2018,3.34,3.34,3.32,3.34,2.994552,18315923
25/5/2018,3.34,3.35,3.33,3.33,2.985586,29887100
28/5/2018,3.34,3.35,3.33,3.33,2.985586,17046700
30/5/2018,3.32,3.34,3.28,3.28,2.940758,46239700
31/5/2018,3.3,3.3,3.28,3.28,2.940758,26991800
1/6/2018,3.28,3.28,3.25,3.25,2.913861,23184813
4/6/2018,3.26,3.28,3.26,3.27,2.931792,12714000
5/6/2018,3.28,3.3,3.27,3.28,2.940758,9812500
6/6/2018,3.29,3.3,3.26,3.27,2.931792,22089500
7/6/2018,3.27,3.28,3.25,3.25,2.913861,17893100
8/6/2018,3.25,3.26,3.21,3.23,2.895929,29072200
11/6/2018,3.23,3.25,3.19,3.24,2.904895,20046000
12/6/2018,3.23,3.28,3.22,3.24,2.904895,25563300
13/6/2018,3.24,3.25,3.22,3.22,2.886964,22372900
14/6/2018,3.21,3.24,3.16,3.19,2.860066,44492400
18/6/2018,3.16,3.21,3.16,3.19,2.860066,26223007
19/6/2018,3.19,3.23,3.18,3.18,2.8511,36026200
20/6/2018,3.17,3.19,3.15,3.17,2.842135,20205100
21/6/2018,3.18,3.18,3.16,3.16,2.833169,15882400
22/6/2018,3.14,3.14,3.1,3.12,2.797306,24295000
25/6/2018,3.11,3.12,3.1,3.11,2.78834,24448500
26/6/2018,3.11,3.14,3.1,3.12,2.797306,17217900
27/6/2018,3.11,3.12,3.1,3.1,2.779375,23993200
28/6/2018,3.1,3.11,3.08,3.08,2.761443,24175100
29/6/2018,3.08,3.11,3.08,3.08,2.761443,37299700
2/7/2018,3.09,3.09,3.04,3.05,2.734546,23516000
3/7/2018,3.05,3.05,3.02,3.02,2.707649,21904400
4/7/2018,3.03,3.08,3.02,3.07,2.752478,18840100
5/7/2018,3.09,3.16,3.08,3.16,2.833169,27515500
6/7/2018,3.19,3.26,3.18,3.23,2.895929,42046000
9/7/2018,3.24,3.28,3.2,3.28,2.940758,27898300
10/7/2018,3.28,3.29,3.23,3.28,2.940758,27461039
11/7/2018,3.25,3.28,3.23,3.27,2.931792,19959000
12/7/2018,3.27,3.29,3.25,3.26,2.922826,16745900
13/7/2018,3.26,3.28,3.24,3.24,2.904895,15927501
16/7/2018,3.24,3.27,3.21,3.26,2.922826,13838500
17/7/2018,3.26,3.29,3.24,3.27,2.931792,14616200
18/7/2018,3.26,3.28,3.24,3.24,2.904895,13252600
19/7/2018,3.24,3.27,3.24,3.26,2.922826,10990600
20/7/2018,3.27,3.32,3.26,3.31,2.967655,18858300
23/7/2018,3.32,3.35,3.3,3.33,2.985586,19706900
24/7/2018,3.34,3.36,3.31,3.31,2.967655,24542800
25/7/2018,3.33,3.34,3.31,3.32,2.97662,17009300
26/7/2018,3.22,3.22,3.18,3.19,2.955313,18159000
27/7/2018,3.18,3.2,3.15,3.18,2.946048,13683600
30/7/2018,3.17,3.2,3.17,3.2,2.964577,11865800
31/7/2018,3.19,3.21,3.17,3.21,2.973841,25195600
1/8/2018,3.21,3.24,3.18,3.22,2.983106,18057200
2/8/2018,3.22,3.25,3.21,3.21,2.973841,18565700
3/8/2018,3.21,3.22,3.18,3.18,2.946048,12842000
6/8/2018,3.19,3.2,3.16,3.17,2.936785,10458400
7/8/2018,3.19,3.24,3.19,3.2,2.964577,16910600
8/8/2018,3.15,3.2,3.14,3.2,2.964577,20630900
10/8/2018,3.16,3.18,3.13,3.14,2.908991,25008600
13/8/2018,3.12,3.13,3.05,3.06,2.834877,28733600
14/8/2018,3.07,3.08,3.05,3.06,2.834877,19799500
15/8/2018,3.06,3.11,3.06,3.09,2.862669,23856600
16/8/2018,3.08,3.12,3.07,3.11,2.881198,20407300
17/8/2018,3.12,3.13,3.1,3.11,2.881198,26079700
20/8/2018,3.11,3.12,3.09,3.09,2.862669,14927900
21/8/2018,3.09,3.09,3.07,3.08,2.853405,17363000
23/8/2018,3.18,3.31,3.17,3.28,3.038691,73134900
24/8/2018,3.25,3.25,3.19,3.2,2.964577,30589400
27/8/2018,3.22,3.22,3.18,3.19,2.955313,19363300
28/8/2018,3.21,3.23,3.2,3.21,2.973841,10550700
29/8/2018,3.21,3.24,3.2,3.2,2.964577,11434600
30/8/2018,3.24,3.28,3.23,3.26,3.020163,37419400
31/8/2018,3.23,3.28,3.23,3.23,2.99237,31854600
3/9/2018,3.2,3.21,3.18,3.2,2.964577,16199111
4/9/2018,3.19,3.2,3.18,3.2,2.964577,10691200
5/9/2018,3.19,3.2,3.12,3.16,2.92752,18204000
6/9/2018,3.17,3.18,3.13,3.14,2.908991,20104500
7/9/2018,3.14,3.15,3.1,3.13,2.899727,19479700
10/9/2018,3.12,3.13,3.08,3.1,2.871934,25308900
11/9/2018,3.1,3.12,3.09,3.1,2.871934,13099500
12/9/2018,3.11,3.12,3.1,3.1,2.871934,17240300
13/9/2018,3.1,3.12,3.1,3.11,2.881198,16831700
14/9/2018,3.12,3.17,3.12,3.15,2.918256,17732500
17/9/2018,3.15,3.15,3.09,3.11,2.881198,11023700
18/9/2018,3.1,3.12,3.09,3.11,2.881198,17880800
19/9/2018,3.12,3.18,3.12,3.16,2.92752,14518300
20/9/2018,3.18,3.18,3.13,3.15,2.918256,11528500
21/9/2018,3.17,3.18,3.14,3.16,2.92752,28947400
24/9/2018,3.15,3.17,3.12,3.15,2.918256,15262700
25/9/2018,3.16,3.2,3.15,3.2,2.964577,10521600
26/9/2018,3.21,3.24,3.19,3.19,2.955313,21442000
27/9/2018,3.19,3.25,3.17,3.21,2.973841,28851400
28/9/2018,3.24,3.24,3.21,3.24,3.001634,19651300
1/10/2018,3.26,3.27,3.22,3.23,2.99237,14038800
2/10/2018,3.22,3.25,3.22,3.23,2.99237,10660100
3/10/2018,3.24,3.25,3.22,3.25,3.010899,15620100
4/10/2018,3.24,3.26,3.22,3.24,3.001634,22562100
5/10/2018,3.23,3.24,3.2,3.21,2.973841,13423600
8/10/2018,3.19,3.21,3.18,3.2,2.964577,13176100
9/10/2018,3.19,3.21,3.18,3.18,2.946048,17060400
10/10/2018,3.2,3.2,3.13,3.14,2.908991,21329100
11/10/2018,3.11,3.15,3.09,3.14,2.908991,42673400
12/10/2018,3.15,3.2,3.14,3.18,2.946048,30917400
15/10/2018,3.17,3.18,3.11,3.11,2.881198,22008000
16/10/2018,3.12,3.13,3.1,3.11,2.881198,15613000
17/10/2018,3.14,3.17,3.13,3.14,2.908991,16994700
18/10/2018,3.14,3.15,3.11,3.14,2.908991,19952419
19/10/2018,3.12,3.17,3.12,3.17,2.936785,16643400
22/10/2018,3.17,3.18,3.15,3.17,2.936785,13120100
23/10/2018,3.16,3.16,3.12,3.13,2.899727,10651500
24/10/2018,3.14,3.15,3.12,3.14,2.908991,10480900
25/10/2018,3.1,3.15,3.1,3.15,2.918256,11410300
26/10/2018,3.14,3.15,3.1,3.13,2.899727,16974700
29/10/2018,3.17,3.17,3.14,3.14,2.908991,11557800
30/10/2018,3.12,3.14,3.11,3.12,2.890463,9933900
31/10/2018,3.13,3.16,3.13,3.16,2.92752,23854800
1/11/2018,3.18,3.18,3.15,3.18,2.946048,12310800
2/11/2018,3.18,3.2,3.16,3.18,2.946048,17621900
5/11/2018,3.17,3.18,3.14,3.17,2.936785,10543600
7/11/2018,3.2,3.2,3.13,3.14,2.908991,23731500
8/11/2018,3.1,3.12,3.06,3.08,2.853405,41888300
9/11/2018,3.07,3.1,3.06,3.1,2.871934,19930200
12/11/2018,3.06,3.07,3.03,3.05,2.825612,15138600
13/11/2018,3.03,3.05,3.02,3.03,2.807084,21861400
14/11/2018,3.03,3.04,3.02,3.02,2.79782,12549200
15/11/2018,3.04,3.06,3.03,3.05,2.825612,18112950
16/11/2018,3.05,3.1,3.04,3.08,2.853405,21650600
19/11/2018,3.09,3.09,3.06,3.08,2.853405,12288700
20/11/2018,3.06,3.08,3.05,3.07,2.844141,16144900
21/11/2018,3.05,3.11,3.05,3.08,2.853405,22990400
22/11/2018,3.12,3.14,3.09,3.1,2.871934,14576500
23/11/2018,3.11,3.13,3.1,3.12,2.890463,11514000
26/11/2018,3.11,3.13,3.11,3.13,2.899727,13721800
27/11/2018,3.11,3.13,3.11,3.11,2.881198,12171500
28/11/2018,3.11,3.12,3.06,3.07,2.844141,38496500
29/11/2018,3.1,3.1,3.07,3.08,2.853405,23796500
30/11/2018,3.1,3.11,3.08,3.08,2.853405,39971400
3/12/2018,3.1,3.11,3.09,3.09,2.862669,16455172
4/12/2018,3.09,3.09,3.06,3.07,2.844141,21645400
5/12/2018,3.06,3.09,3.05,3.08,2.853405,15896600
6/12/2018,3.08,3.09,3.06,3.08,2.853405,13372600
7/12/2018,3.11,3.11,3.08,3.08,2.853405,12307100
10/12/2018,3.08,3.09,3.06,3.06,2.834877,7930800
11/12/2018,3.06,3.06,3.04,3.05,2.825612,24428700
12/12/2018,3.04,3.09,3.04,3.08,2.853405,23125000
13/12/2018,3.05,3.09,3.05,3.08,2.853405,22510000
14/12/2018,3.06,3.07,3.04,3.04,2.816348,18984200
17/12/2018,3.05,3.08,3.05,3.06,2.899739,17441000
18/12/2018,2.99,2.99,2.96,2.96,2.868726,28456400
19/12/2018,2.95,2.99,2.95,2.96,2.868726,21237900
20/12/2018,2.96,2.97,2.93,2.94,2.849343,20765900
21/12/2018,2.93,2.95,2.92,2.94,2.849343,23251000
24/12/2018,2.9,2.94,2.88,2.94,2.849343,9308400
26/12/2018,2.88,2.9,2.87,2.9,2.810576,11261300
27/12/2018,2.92,2.94,2.91,2.94,2.849343,11955200
28/12/2018,2.92,2.95,2.91,2.94,2.849343,10136400
31/12/2018,2.95,2.95,2.92,2.93,2.839651,7387600
1/1/2019,2.93,2.93,2.93,2.93,2.839651,0
2/1/2019,2.91,2.92,2.86,2.88,2.791193,26096400
3/1/2019,2.86,2.89,2.85,2.86,2.77181,23728800
4/1/2019,2.84,2.9,2.83,2.9,2.810576,20327100
7/1/2019,2.95,2.96,2.91,2.94,2.849343,17339600
8/1/2019,2.96,2.97,2.93,2.94,2.849343,17815200
9/1/2019,2.96,2.99,2.95,2.97,2.878418,19772300
10/1/2019,2.99,3.04,2.97,3.04,2.946259,29497800
11/1/2019,3.05,3.08,3.04,3.05,2.955951,17855200
14/1/2019,3.07,3.09,3,3,2.907493,20061500
15/1/2019,3.02,3.07,3.02,3.03,2.936568,18674500
16/1/2019,3.05,3.06,3.02,3.06,2.965642,14653500
17/1/2019,3.04,3.06,3.04,3.05,2.955951,13754400
18/1/2019,3.05,3.07,3.05,3.07,2.975334,12346500
21/1/2019,3.08,3.09,3.03,3.04,2.946259,16838900
22/1/2019,3.06,3.06,3.01,3.02,2.926876,10209100
23/1/2019,3.03,3.05,3.01,3.03,2.936568,13030300
24/1/2019,3.06,3.07,3.04,3.06,2.965642,13704200
25/1/2019,3.04,3.06,3.03,3.05,2.955951,12231000
28/1/2019,3.04,3.05,3.02,3.03,2.936568,10332800
29/1/2019,3.04,3.05,3,3.02,2.926876,12619800
30/1/2019,3.02,3.03,2.99,3.01,2.917184,15868500
31/1/2019,3.02,3.04,3,3.02,2.926876,20022200
1/2/2019,3.01,3.02,2.98,3.02,2.926876,13484200
4/2/2019,3.03,3.04,3,3.02,2.926876,8582100
5/2/2019,3.02,3.02,3.02,3.02,2.926876,0
7/2/2019,3.05,3.08,3.04,3.05,2.955951,16197315
8/2/2019,3.02,3.07,3.02,3.06,2.965642,24623281
11/2/2019,3.04,3.06,3.02,3.05,2.955951,12455900
12/2/2019,3.02,3.06,3.02,3.03,2.936568,14413200
13/2/2019,3.03,3.05,3.01,3.03,2.936568,20484800
14/2/2019,3.01,3.04,3.01,3.03,2.936568,19340700
15/2/2019,3.01,3.02,2.98,2.99,2.897801,22234600
18/2/2019,3,3.01,2.98,3,2.907493,11420000
19/2/2019,3,3.02,3,3,2.907493,10824600
20/2/2019,3.02,3.06,3,3.05,2.955951,22032700
21/2/2019,3.05,3.07,3.03,3.06,2.965642,15440600
22/2/2019,3.05,3.07,3.04,3.07,2.975334,15859200
25/2/2019,3.08,3.09,3.07,3.08,2.985026,7128600
26/2/2019,3.07,3.11,3.07,3.09,2.994717,21677900
27/2/2019,3.08,3.1,3.02,3.02,2.926876,24645500
28/2/2019,3.02,3.04,3.01,3.02,2.926876,24434800
1/3/2019,2.99,3.01,2.97,2.99,2.897801,22398258
4/3/2019,3,3,2.98,2.99,2.897801,21502374
5/3/2019,2.99,3.01,2.98,2.99,2.897801,10501800
6/3/2019,3.01,3.01,2.98,2.98,2.888109,17428000
7/3/2019,2.97,2.98,2.94,2.97,2.878418,29080100
8/3/2019,2.96,2.97,2.94,2.94,2.849343,20208200
11/3/2019,2.93,2.95,2.93,2.93,2.839651,9098400
12/3/2019,2.96,2.98,2.95,2.95,2.859035,10150900
13/3/2019,2.96,2.96,2.92,2.96,2.868726,18102000
14/3/2019,2.98,3,2.97,2.99,2.897801,16194600
15/3/2019,3,3.03,2.99,3.03,2.936568,27113300
18/3/2019,3.02,3.04,3.01,3.02,2.926876,12071900
19/3/2019,3.01,3.02,3,3.01,2.917184,13917700
20/3/2019,3,3.01,2.98,2.99,2.897801,11740600
21/3/2019,2.99,3,2.96,2.97,2.878418,15476400
22/3/2019,2.98,3.02,2.96,2.97,2.878418,17549500
25/3/2019,2.96,2.97,2.93,2.97,2.878418,16745700
26/3/2019,2.97,3,2.97,3,2.907493,14709800
27/3/2019,2.99,3.01,2.98,2.98,2.888109,9207000
28/3/2019,2.98,3,2.97,2.98,2.888109,7357200
29/3/2019,3.01,3.04,3,3.02,2.926876,21538000
1/4/2019,3.03,3.05,3.02,3.05,2.955951,16174000
2/4/2019,3.07,3.07,3.04,3.07,2.975334,17795300
3/4/2019,3.06,3.09,3.05,3.08,2.985026,20755300
4/4/2019,3.08,3.09,3.06,3.09,2.994717,13810800
5/4/2019,3.07,3.1,3.07,3.09,2.994717,14533700
8/4/2019,3.07,3.09,3.05,3.06,2.965642,17766400
9/4/2019,3.08,3.1,3.06,3.1,3.004409,18129500
10/4/2019,3.07,3.13,3.07,3.11,3.014101,16582800
11/4/2019,3.12,3.18,3.12,3.17,3.072251,29614100
12/4/2019,3.17,3.18,3.14,3.16,3.062559,11882900
15/4/2019,3.19,3.2,3.17,3.17,3.072251,19246700
16/4/2019,3.15,3.17,3.14,3.14,3.043176,18359200
17/4/2019,3.14,3.16,3.12,3.13,3.033484,18720600
18/4/2019,3.13,3.16,3.13,3.15,3.052867,12481100
22/4/2019,3.17,3.17,3.15,3.17,3.072251,5344100
23/4/2019,3.17,3.18,3.15,3.17,3.072251,15357800
24/4/2019,3.17,3.17,3.15,3.17,3.072251,11996700
25/4/2019,3.15,3.15,3.12,3.14,3.043176,17451300
26/4/2019,3.14,3.15,3.1,3.13,3.033484,13749900
29/4/2019,3.12,3.17,3.1,3.16,3.062559,21024700
30/4/2019,3.17,3.17,3.15,3.17,3.072251,16741800
2/5/2019,3.17,3.17,3.15,3.17,3.072251,7444500
3/5/2019,3.17,3.17,3.15,3.17,3.072251,11177600
6/5/2019,3.17,3.17,3.09,3.1,3.004409,16050700
7/5/2019,3.11,3.17,3.1,3.16,3.062559,15233500
8/5/2019,3.13,3.16,3.1,3.11,3.014101,25016000
9/5/2019,3.1,3.16,3.1,3.14,3.043176,30200800
10/5/2019,3.15,3.19,3.15,3.17,3.072251,20964500
13/5/2019,3.16,3.17,3.13,3.14,3.043176,12464500
14/5/2019,3.12,3.16,3.12,3.15,3.052867,18530700
15/5/2019,3.12,3.14,3.11,3.13,3.033484,18570700
16/5/2019,3.11,3.15,3.1,3.14,3.043176,16161000
17/5/2019,3.15,3.15,3.13,3.14,3.043176,10364200
21/5/2019,3.15,3.17,3.13,3.14,3.043176,19292100
22/5/2019,3.12,3.15,3.12,3.14,3.043176,11453500
23/5/2019,3.14,3.15,3.11,3.12,3.023792,14914500
24/5/2019,3.13,3.16,3.11,3.15,3.052867,15653500
27/5/2019,3.15,3.17,3.14,3.17,3.072251,12711900
28/5/2019,3.15,3.16,3.13,3.15,3.052867,23585700
29/5/2019,3.14,3.19,3.14,3.18,3.081942,24255800
30/5/2019,3.18,3.21,3.17,3.2,3.101326,38488300
31/5/2019,3.16,3.2,3.16,3.2,3.101326,27070600
3/6/2019,3.2,3.2,3.17,3.19,3.091634,13926300
4/6/2019,3.2,3.22,3.19,3.21,3.111017,21492600
6/6/2019,3.2,3.25,3.2,3.25,3.149784,27828966
7/6/2019,3.26,3.28,3.25,3.28,3.178859,14698900
10/6/2019,3.29,3.3,3.26,3.27,3.169167,17752300
11/6/2019,3.28,3.29,3.26,3.29,3.18855,17892800
12/6/2019,3.3,3.32,3.29,3.32,3.217625,22925600
13/6/2019,3.33,3.35,3.3,3.35,3.2467,27469500
14/6/2019,3.35,3.35,3.31,3.33,3.227317,21353100
17/6/2019,3.32,3.34,3.29,3.34,3.237009,23690200
18/6/2019,3.34,3.38,3.32,3.37,3.266083,25906300
19/6/2019,3.38,3.39,3.36,3.38,3.275775,22307500
20/6/2019,3.38,3.45,3.38,3.45,3.343617,42321600
21/6/2019,3.44,3.45,3.42,3.44,3.333925,36613100
24/6/2019,3.43,3.45,3.42,3.45,3.343617,30316775
25/6/2019,3.46,3.5,3.45,3.48,3.372692,41799900
26/6/2019,3.48,3.51,3.46,3.5,3.392075,59158200
27/6/2019,3.5,3.52,3.47,3.48,3.372692,61374500
28/6/2019,3.5,3.51,3.49,3.5,3.392075,52279300
1/7/2019,3.5,3.51,3.45,3.49,3.382383,26786200
2/7/2019,3.5,3.51,3.47,3.5,3.392075,19594600
3/7/2019,3.5,3.53,3.48,3.53,3.42115,31428700
4/7/2019,3.52,3.55,3.52,3.53,3.42115,19965400
5/7/2019,3.53,3.56,3.53,3.56,3.450225,22458500
8/7/2019,3.53,3.54,3.46,3.48,3.372692,30806100
9/7/2019,3.48,3.49,3.45,3.46,3.353308,25230400
10/7/2019,3.48,3.5,3.47,3.5,3.392075,23499800
11/7/2019,3.51,3.55,3.51,3.53,3.42115,28475300
